"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","consent_text","consent","note_3","resp_status","resp_interviewed","date_time","id_c","id_2_c","district_calc","id","id_2","district","sex_q2_1","day_q2_2","age_q2_3_c","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","lc1_naba_vht_q2_11","q2_12err","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","activity_q3_1","q3_1_oth","frequency_discussion_q3_1","convers_q3_3","q3_3err","granchildren_q3_4","granchildren_boys_q3_5","food_q4_2","news_q4_1","watchTV_q4_1","mobile_q4_2","randomdraw1","random_order","note_q5_1","doctor_q5_1a","teacher_q5_1a","principal_q5_1a","official_q5_1a","judge_q5_1a","police_q5_1a","clergy_q5_1a","note_q5_1_b","doctor_q5_1b","teacher_q5_1b","police_q5_1b","clergy_q5_1b","principal_q5_1b","official_q5_1b","judge_q5_1b","note_q5_1_c","official_q5_1c","judge_q5_1c","doctor_q5_1c","teacher_q5_1c","police_q5_1c","clergy_q5_1c","principal_q5_1c","note_q5_1_d","official_q5_1d","judge_q5_1d","doctor_q5_1d","teacher_q5_1d","police_q5_1d","clergy_q5_1d","principal_q5_1d","note_q5_1_e","official_q5_1e","judge_q5_1e","doctor_q5_1e","teacher_q5_1e","police_q5_1e","clergy_q5_1e","principal_q5_1e","note_q5_1_f","official_q5_1f","judge_q5_1f","doctor_q5_1f","teacher_q5_1f","police_q5_1f","clergy_q5_1f","principal_q5_1f","goals_q6_2","q6_2err","note7_1","boys_school_q7_1","able_marry_q7_2","final_say_q7_3","child_rearing_q7_4","note8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","spiral_risk_q8_7","note8_8","empathy_pair_q8_8","empathy_husband_q8_9","free_riding_ran","free_riding","free_riding_lug","free.riding_q8_10","free.riding_q8_10_oth","free.riding_q8_10_no","free.riding_q8_10_2","free.riding_q8_10_2no","revenge_q8_11","note8_12","forum_ran","forum","R_gender","R_not_gender","R_gender_lug","R_not_gender_lug","reporting_exp_q8_12","reporting_intro","reporting_intro_2","reporting_cost1_q8_13a","reporting_cost2_q8_13b","reporting_cost3_q8_13c","intervention_q9_1","interv_consequence_q9_2","randomdraw6","tribe_q2_25","q2_25_oth","tribe1","religion_q14_1","q14_1_oth","religion_times_q14_2","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note_17","beating_freq_q17_2","beating_yes_q17_2b","beating_no_q17_2b","note_17_2","hh_violence_yesno_q17_2","incidents_q17_2b","hh_violence_freq_q17_3","hh_violence_yes_q17_3b","hh_violence_no_q17_3b","ipv_efficacy_q17_4","films_q17_1","other_attend_q17_2","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_19","q19_1","organizers_q18_1","followup_fest_q18_2","attendance_q18_3","cooperative_q20_1","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","note20","observe_conditions_q18_4","note20_2","survey_language","survey_language_oth","woman_kneeling","comments","instanceID","formdef_version","KEY","tc_id"
"64","May 19, 2017 9:02:50 PM","May 19, 2017 2:01:56 PM","May 19, 2017 3:11:28 PM",4,NA,NA,NA,NA,1,NA,1,1,"May 19, 2017 2:02:00 PM",41610211,41610211,"Mubende",NA,NA,NA,1,3,20,NA,NA,NA,1,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,"4 10",NA,3,3,"Posho ",5,2,5,0.254919837677284,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 4 9",NA,NA,1,1,1,1,NA,NA,0.707772549548786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.848302527441369,NA,NA,2,NA,2,2,NA,NA,1,1,1,NA,2,2,0.649816876390576,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.635345863955277,"Nabakyala","man","Woman","omusajja","omukazi",2,NA,NA,1,1,2,1,1,0.220509411889616,18,NA,"Mukiga",NA,NA,NA,NA,NA,1,1,"4",NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,3,2,2,NA,NA,NA,NA,NA,3,NA,1,NA,4,"Successful ","uuid:62893128-14b3-4f87-b224-a10ca1e5ba59",1705190627,"uuid:62893128-14b3-4f87-b224-a10ca1e5ba59",94
"65","May 19, 2017 9:03:28 PM","May 19, 2017 9:39:42 AM","May 19, 2017 10:49:12 AM",32,NA,NA,NA,NA,1,NA,1,1,"May 19, 2017 9:47:00 AM",41601121,41601121,"Mubende",NA,NA,NA,1,2,32,NA,NA,NA,1,NA,"2 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"5 1 2 3 4 7 10",NA,4,5,"Matooke",5,2,5,0.204660292674269,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 5 9",NA,NA,1,1,2,1,NA,NA,0.0407267582173373,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.936494124819822,NA,NA,2,NA,1,1,NA,NA,1,1,1,NA,1,1,0.655387378216546,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",2,NA,"The village people and friendsnmight revenge",NA,NA,1,NA,0.940616091789035,"Police","man","Woman","omusajja","omukazi",1,NA,NA,2,2,1,1,1,0.452947228968385,14,NA,"Mufumbira",NA,NA,NA,NA,NA,5,5,"1 2 3",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,"uuid:1aea1d9e-e013-444f-85b5-9807f359a3f1",1705190627,"uuid:1aea1d9e-e013-444f-85b5-9807f359a3f1",93
"66","May 19, 2017 9:03:34 PM","May 19, 2017 10:57:49 AM","May 19, 2017 11:51:19 AM",32,NA,NA,NA,NA,1,NA,1,1,"May 19, 2017 11:02:00 AM",41601321,41601321,"Mubende",NA,NA,NA,1,2,27,NA,NA,NA,1,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"Musawo",1,"1 2 7 10",NA,3,3,"Kawunga",5,3,5,0.97094785424854,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,1,"2 3 4",NA,NA,2,1,1,1,NA,NA,0.0795374513446666,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.527596858221949,NA,2,NA,NA,2,NA,NA,2,1,1,1,NA,1,2,0.157517565175242,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.323799991030938,"LC1","man","Woman","omusajja","omukazi",2,NA,NA,2,1,2,1,2,0.362739294507504,14,NA,"Mufumbira",NA,NA,NA,NA,NA,2,1,"2",NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,2,NA,"uuid:e8614fc6-0cbc-46c0-9b24-59e06fd6afc3",1705190627,"uuid:e8614fc6-0cbc-46c0-9b24-59e06fd6afc3",93
"67","May 19, 2017 9:03:37 PM","May 19, 2017 12:03:29 PM","May 19, 2017 1:07:57 PM",32,NA,NA,NA,NA,1,NA,1,1,"May 19, 2017 12:09:00 PM",41601131,41601131,"Mubende",NA,NA,NA,1,2,35,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"1 2 3 4 7 10",NA,4,5,"Cassava",4,2,1,0.554333539589457,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 7 9",NA,NA,1,1,1,1,NA,NA,0.346960569218445,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.563428762675712,NA,2,NA,NA,2,NA,NA,2,1,1,1,NA,1,2,0.679923579545175,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.830717853381543,"Police","man","Woman","omusajja","omukazi",1,NA,NA,1,1,1,1,2,0.782715008444405,14,NA,"Mufumbira",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,2,NA,1,NA,1,"The respondent said he did not understand the importance  of watching the movies but they will so much glad if they bring back the movies ","uuid:16c03667-8e03-47ea-a84d-1ab63b55719f",1705190627,"uuid:16c03667-8e03-47ea-a84d-1ab63b55719f",93
"68","May 19, 2017 9:03:41 PM","May 19, 2017 4:14:59 PM","May 19, 2017 5:49:12 PM",32,NA,NA,NA,NA,1,NA,1,1,"May 19, 2017 4:29:00 PM",41601101,41601101,"Mubende",NA,NA,NA,1,1,30,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"5 1 4 7 10",NA,4,5,"Kawunga",4,2,5,0.74086992326333,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2 3 9",NA,NA,2,1,1,1,NA,NA,0.81149501680774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,2,NA,NA,2,NA,1,0.452165311135745,NA,2,NA,NA,2,NA,NA,2,1,1,1,NA,1,2,0.21370978998249,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.235760128578041,"LC1","man","Woman","omusajja","omukazi",2,NA,NA,1,1,1,1,1,0.771375646973847,14,NA,"Mufumbira",NA,NA,NA,NA,NA,5,1,"1 2 3",NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,5,NA,1,NA,2,NA,"uuid:721004f4-c749-4bc8-bd58-68900d80b402",1705190627,"uuid:721004f4-c749-4bc8-bd58-68900d80b402",93
"69","May 19, 2017 9:05:50 PM","May 19, 2017 10:43:08 AM","May 19, 2017 12:10:31 PM",13,NA,NA,NA,NA,1,NA,1,1,"May 19, 2017 10:55:00 AM",41601301,41601301,"Mubende",NA,NA,NA,1,2,30,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"1 7 10",NA,4,5,"Matooke",5,6,4,0.98318348429417,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,"2 3 4",NA,NA,2,1,2,1,NA,NA,0.574137073473317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.332585219532746,2,NA,NA,NA,2,NA,2,NA,1,1,1,NA,2,2,0.998645730260264,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.394469601002059,"Nabakyala","man","Woman","omusajja","omukazi",1,NA,NA,1,1,2,1,2,0.410963794524093,14,NA,"Mufumbira",NA,NA,NA,NA,NA,2,1,"5",NA,"None of the was informed about it.",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,2,NA,"uuid:4afbe06d-910c-45d3-a8fe-b72dbf2a5c1c",1705190627,"uuid:4afbe06d-910c-45d3-a8fe-b72dbf2a5c1c",93
"70","May 19, 2017 9:05:51 PM","May 19, 2017 12:21:28 PM","May 19, 2017 1:43:59 PM",13,NA,NA,NA,NA,1,NA,1,1,"May 19, 2017 12:30:00 PM",41601031,41601031,"Mubende",NA,NA,NA,1,1,31,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,3,"1 4",NA,3,3,"Matooke",5,6,5,0.11299385771962,1,NA,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 2 3",NA,NA,1,2,1,1,NA,NA,0.178025511762268,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.37131525563874,NA,2,NA,NA,2,NA,NA,2,2,2,1,NA,1,1,0.461460885017253,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.264644516426636,"LC1","man","Woman","omusajja","omukazi",2,NA,NA,2,2,2,1,2,0.427945158273493,14,NA,"Mufumbira",NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,4,NA,1,NA,4,NA,"uuid:b4eb3330-b039-443b-807b-029ee5b1256d",1705190627,"uuid:b4eb3330-b039-443b-807b-029ee5b1256d",93
"71","May 19, 2017 9:05:55 PM","May 19, 2017 4:36:30 PM","May 19, 2017 5:45:59 PM",13,NA,NA,NA,NA,1,NA,2,2,"May 19, 2017 4:40:00 PM",NA,NA,NA,"+41601041","+41601041",4,1,1,NA,47,1,NA,1,NA,"11",NA,1,3,NA,2,NA,"17",NA,NA,1,NA,3,"1 10",NA,4,5,"Matooke",5,2,5,0.546351108942593,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 5 7",NA,NA,1,1,1,1,NA,NA,0.268097897979185,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.112769557600671,2,NA,NA,NA,2,NA,2,NA,1,1,1,NA,1,1,0.465784606461438,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.969814495862179,"Police","man","Woman","omusajja","omukazi",1,NA,NA,1,1,1,2,1,0.103185668183411,17,NA,"Mukhonjo",9,NA,1,NA,NA,1,0,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,"uuid:bddec60f-b60f-4b9f-92bc-586ba2bd4eb4",1705190627,"uuid:bddec60f-b60f-4b9f-92bc-586ba2bd4eb4",93
"72","May 19, 2017 9:10:27 PM","May 19, 2017 9:54:14 AM","May 19, 2017 7:14:57 PM",19,NA,NA,NA,NA,1,NA,1,1,"May 19, 2017 9:57:00 AM",41613021,41613021,"Mubende",NA,NA,NA,2,1,30,NA,NA,NA,1,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,3,"7",NA,6,4,"Matooke",5,6,5,0.455942581362089,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 4 5",NA,NA,1,2,2,1,NA,NA,0.352132452970192,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.226275169526348,2,NA,NA,NA,1,NA,2,NA,1,1,1,NA,1,2,0.267799271118086,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.377871487995537,"Nabakyala","woman","Man","omukazi","omusajja",1,NA,NA,1,1,1,2,1,0.126882781593084,1,NA,"Muganda",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,1,"No","uuid:807f5d07-180f-4180-8be4-60cec3ee584c",1705190627,"uuid:807f5d07-180f-4180-8be4-60cec3ee584c",95
"73","May 19, 2017 9:10:28 PM","May 19, 2017 3:12:07 PM","May 19, 2017 4:41:59 PM",19,NA,NA,NA,NA,1,NA,2,2,"May 19, 2017 2:21:00 PM",NA,NA,NA,"t41613051","t41613051",4,2,1,NA,36,1,NA,7,NA,"11",NA,10,NA,2,2,NA,"31",NA,NA,5,NA,3,"1 3 10",NA,4,5,"Matooke",2,6,5,0.628586530100157,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 2 5",NA,NA,1,1,1,1,NA,NA,0.849322150228499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,NA,NA,2,NA,2,0.338578622348241,NA,2,NA,NA,1,NA,NA,1,1,1,2,NA,1,2,0.558291394431739,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.346612851051087,"Nabakyala","woman","Man","omukazi","omusajja",2,NA,NA,1,1,2,1,2,0.124976116432844,1,NA,"Muganda",2,NA,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,7,3,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,1,NA,1,"N0","uuid:5373fb4c-780e-4659-85d6-aba8d60d2ea7",1705190627,"uuid:5373fb4c-780e-4659-85d6-aba8d60d2ea7",95
"74","May 19, 2017 9:12:18 PM","May 19, 2017 9:46:58 AM","May 19, 2017 10:42:05 AM",28,NA,NA,NA,NA,1,NA,2,2,"May 19, 2017 9:47:00 AM",NA,NA,NA,"t41613031","t41613031",4,2,2,NA,51,2,NA,1,NA,"11",NA,5,2,NA,2,NA,"37",NA,NA,1,NA,1,"7",NA,5,4,"Tooke",5,3,1,0.0568498330061179,1,NA,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 3 4",NA,NA,2,1,1,1,NA,NA,0.873533895904811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,2,NA,1,0.939656961155826,NA,NA,1,NA,2,1,NA,NA,2,1,1,NA,1,1,0.088391454237175,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",2,NA,"They may think your trying to destroy their marriage",NA,NA,2,NA,0.17559756224166,"LC1","woman","Man","omukazi","omusajja",2,NA,NA,1,1,1,1,2,0.801960590900185,22,NA,"Munyarwanda",11,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,"uuid:5764f624-da97-4888-a9f7-cb699b2e921c",1705190627,"uuid:5764f624-da97-4888-a9f7-cb699b2e921c",95
"75","May 19, 2017 9:12:21 PM","May 19, 2017 12:48:18 PM","May 19, 2017 1:56:45 PM",28,NA,NA,NA,NA,1,NA,2,2,"May 19, 2017 12:48:00 PM",NA,NA,NA,"T41613061","T41613061",4,2,1,NA,37,1,NA,7,NA,"11",NA,6,2,NA,2,NA,"37",NA,NA,12,NA,1,"1",NA,4,5,"Lumonde",1,6,4,0.865516038957181,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,"1 2 3",NA,NA,1,2,2,1,NA,NA,0.39579318938271,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.558720228386657,NA,2,NA,NA,2,NA,NA,2,2,1,1,NA,1,2,0.255829022510189,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",2,NA,"Dont want to enter in peoples affairs",NA,NA,1,NA,0.852329617669737,"Police","woman","Man","omukazi","omusajja",2,NA,NA,2,2,2,2,2,0.351326946073865,24,NA,"Munyoro",3,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,"uuid:07f1fbe7-a766-4d59-ac62-f0b5a649cfba",1705190627,"uuid:07f1fbe7-a766-4d59-ac62-f0b5a649cfba",95
"76","May 19, 2017 9:14:29 PM","May 19, 2017 11:18:10 AM","May 19, 2017 12:45:49 PM",24,NA,NA,NA,NA,1,NA,2,2,"May 19, 2017 11:23:00 AM",NA,NA,NA,"t41623071","t41623071",4,2,2,NA,41,2,NA,1,NA,"11",NA,18,NA,4,34,NA,"37",NA,NA,1,NA,4,"1",NA,3,8,"Lumonde",5,5,5,0.934083526765749,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,2,"3 4 9",NA,NA,2,1,1,1,NA,NA,0.475434339264254,NA,NA,NA,NA,NA,NA,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.303273452469014,2,NA,NA,NA,1,NA,2,NA,2,1,1,NA,1,1,0.795789271510918,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.686315756780706,"Police","woman","Man","omukazi","omusajja",2,NA,NA,1,1,2,2,1,0.0680589113769405,29,NA,"Mutooro",2,NA,3,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,7,4,NA,NA,NA,6,NA,"She said they were not good movies ",NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,1,"She was active not participated fully","uuid:a47847c1-06e0-4bf6-86b5-1c9cc7d36be1",1705190627,"uuid:a47847c1-06e0-4bf6-86b5-1c9cc7d36be1",96
"77","May 19, 2017 9:15:18 PM","May 19, 2017 10:40:18 AM","May 19, 2017 12:08:28 PM",1,NA,NA,NA,NA,1,NA,1,1,"May 19, 2017 10:44:00 AM",41003231,41003231,"Mubende",NA,NA,NA,1,2,25,NA,NA,NA,2,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"5 1 7",NA,4,5,"Posho and beans ",5,6,5,0.964840412990721,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,"1 3 4",NA,NA,2,1,1,1,NA,NA,0.062048801722315,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.110490435008404,2,NA,NA,NA,1,NA,2,NA,1,1,1,NA,1,2,0.59364721170385,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.284612755203665,"LC1","man","Woman","omusajja","omukazi",2,NA,NA,1,1,1,1,2,0.979204307967476,18,NA,"Mukiga",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"He thinks it was some NGO that sponsored  the movie screening ",1,3,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,"uuid:a4f25905-acff-4958-a7b2-e896793daa44",1705190627,"uuid:a4f25905-acff-4958-a7b2-e896793daa44",71
