"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","audio","audio_consent","consent_text","consent","note_3","date_time","id","id_2","district","tracking","time_2","sex_q2_1","day_q2_2","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","note2_6","members_q2_6","child_q2_7","older_q2_8","younger_q2_9","q2_9err","born_q2_10","lc1_naba_vht_q2_11","q2_12err","discuss_q2_13","big_city_q2_14","kla_q2_14","vill16_q2_15","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","tribe_q2_25","q2_25_oth","tribe1","uga_q2_22","uga_q2_22b","time_3","activity_q3_1","q3_1_oth","free_time_q3_2","q3_2err","convers_q3_3","q3_3err","time_4","news_q4_1","oly_q4_2","africa_cup_q4_3","watchTV_q4_1","mobile_q4_2","time_5","living_cond_q5_1","living_tribe_q5_2","living_tribe_q5_2b","cond_parents_q5_3","cond_children_q5_4","randomdraw1","hardwork_q5_5","hardwork_q5_6","religious_q5_7","religious_q5_8","willing_q5_9","willing_q5_10","time_6","new_ideas_q6_2a_c1","goals_q6_2","q6_2err","time_7","note7_1","achiever_q7_1","kneel_q7_3","woman_earns_q7_3","women_leaders_q7_5","time_8","note8","note_sec8","audio_sec8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","note8_1f","time_9","note9_1","randomdraw4","citizens_q9_1a_1","citizens_q9_1a_2","randomdraw5","government_q9_1b_1","government_q9_1b_2","elders_q9_2","time_10","randomdraw6","note_10_1","time_11","robbed_police_q11_5","gov_resp_q11_2","time_12","time_13","religion_q14_1","q14_1_oth","religion_times_q14_2","pray_private_q14_4","time_14","killed_witch_q14_1","possible_kill_q14_1b","randomdraw9","time_15","randomdraw11","note15_1son","move_son_q15_3","move_daughter_q15_3","time_16","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note16_2","once_week_q16_2","once_week_q16_2b","once_month_q16_2b","friends_fam_q16_3","note17","note17_1","dwelling_q16_1","q16_1_oth","note17_2","rooms_q16_2","walls_q16_5","q16_5_oth","floor_q16_6","q16_6_oth","light_q16_7","q16_7_oth","fuel_q16_8","q16_8_oth","time_18","note18_1","radio_q17_1","tv_q17_2","cellphone_q17_5","cellpone_internet_q17_5a","cellphone_battery_q17_5b","cellphone_unit_q17_5b_units","chair_q17_7","sofa_q17_8","motor_cycle_q17_15","time_19","films_q17_1","other_attend_q17_2","additional_movie_q19_3","planned_q19_4","audio_sec19","note_sec19","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_sec19_2","time_20","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","followup_q18_3","note20","observe_conditions_q18_4","note20_2","note21","survey_language","survey_language_oth","comments","instanceID","formdef_version","KEY","tc_id"
"8","Nov 3, 2016 7:36:27 PM","Nov 3, 2016 3:53:35 PM","Nov 3, 2016 4:35:50 PM",17,NA,NA,NA,NA,1,NA,1,NA,"Nov 3, 2016 3:53:00 PM",41240231,41240231,4,1,"2016-Nov-3 15:54:27",1,2,42,1,NA,2,NA,NA,5,3,0,4,NA,3,"11",NA,1,2,1,1,11,NA,2,2,NA,"1 2 31",NA,NA,1,NA,"Muganda",4,NA,"2016-Nov-3 15:57:40",16,NA,"9 10 4 8",NA,"7",NA,"2016-Nov-3 16:00:16",5,NA,1,6,5,"2016-Nov-3 16:00:59",3,1,NA,1,2,0.054452737601454,3,1,NA,NA,NA,NA,"2016-Nov-3 15:53:35",1,"4 7 8",NA,"2016-Nov-3 16:04:46",NA,1,2,1,1,"2016-Nov-3 16:05:31",NA,NA,"media\AA_c92cc157-9a77-47b1-a311-12d5c127c228_note8_1.3gpp",NA,0.122673983733184,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.993820175079572,NA,NA,2,NA,1,2,NA,NA,1,1,NA,"2016-Nov-3 16:09:34",NA,0.591318850663138,NA,1,0.334478493791773,2,NA,2,"2016-Nov-3 16:10:43",0.769611569940372,NA,"2016-Nov-3 16:12:41",2,2,"2016-Nov-3 16:13:33","2016-Nov-3 16:18:46",3,NA,1,2,"2016-Nov-3 16:19:14",1,NA,0.994853463490952,"2016-Nov-3 16:20:19",0.949296740407414,NA,NA,1,"2016-Nov-3 16:21:04",NA,NA,8,0,NA,NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,5,5,NA,7,NA,5,NA,2,NA,"2016-Nov-3 16:22:31",NA,1,2,1,1,4,3,1,1,1,"2016-Nov-3 16:22:57",7,2,1,2,"media\AA_c92cc157-9a77-47b1-a311-12d5c127c228_note_sec19.3gpp",NA,NA,NA,NA,"5",NA,NA,NA,"2016-Nov-3 16:25:12",2,NA,NA,NA,NA,1,NA,4,NA,NA,1,NA,NA,"uuid:c92cc157-9a77-47b1-a311-12d5c127c228",1611021954,"uuid:c92cc157-9a77-47b1-a311-12d5c127c228",79
"9","Nov 3, 2016 7:36:57 PM","Nov 3, 2016 9:21:25 AM","Nov 3, 2016 4:56:19 PM",20,NA,NA,NA,NA,1,NA,1,NA,"Nov 3, 2016 9:21:00 AM",41240331,41240331,4,1,"2016-Nov-3 09:22:24",2,1,22,2,NA,2,NA,NA,3,1,1,1,NA,1,"11",NA,1,2,1,2,11,NA,2,2,NA,"2 31",NA,NA,24,NA,"Munyoro",3,NA,"2016-Nov-3 09:26:52",7,NA,"9 10 4 8",NA,"1",NA,"2016-Nov-3 09:30:30",5,NA,1,6,5,"2016-Nov-3 09:31:37",2,1,NA,NA,2,0.944631683593285,NA,NA,NA,NA,1,NA,"2016-Nov-3 09:21:26",1,"3 4 8",NA,"2016-Nov-3 09:34:36",NA,1,2,1,1,"2016-Nov-3 09:35:36",NA,NA,"media\AA_d0c5f464-996a-45b8-ae3e-3502277c110e_note8_1.3gpp",NA,0.370840122764815,NA,NA,NA,NA,NA,NA,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.223888247395143,2,NA,NA,NA,NA,NA,NA,NA,2,1,NA,"2016-Nov-3 09:41:11",NA,0.588199563865903,NA,2,0.727094721588561,NA,1,1,"2016-Nov-3 09:42:29",0.103623492401737,NA,"2016-Nov-3 09:45:57",1,2,"2016-Nov-3 09:47:01","2016-Nov-3 09:54:39",3,NA,1,2,"2016-Nov-3 09:54:55",2,1,0.0837983821416106,"2016-Nov-3 09:56:00",0.231570589276486,NA,1,NA,"2016-Nov-3 09:58:45",NA,NA,1,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,3,NA,NA,2,5,NA,7,NA,5,NA,2,NA,"2016-Nov-3 10:00:57",NA,1,2,1,2,4,3,1,2,1,"2016-Nov-3 10:01:37",7,4,1,2,"media\AA_d0c5f464-996a-45b8-ae3e-3502277c110e_note_sec19.3gpp",NA,NA,NA,NA,"7",NA,NA,NA,"2016-Nov-3 10:02:46",1,2,NA,NA,NA,1,NA,4,NA,NA,1,NA,NA,"uuid:d0c5f464-996a-45b8-ae3e-3502277c110e",1611021954,"uuid:d0c5f464-996a-45b8-ae3e-3502277c110e",79
"10","Nov 3, 2016 7:37:24 PM","Nov 3, 2016 12:37:34 PM","Nov 3, 2016 1:23:16 PM",20,NA,NA,NA,NA,1,NA,1,NA,"Nov 3, 2016 12:43:00 PM",41240181,41240181,4,1,"2016-Nov-3 12:45:25",2,2,39,1,NA,5,NA,NA,4,3,0,3,NA,7,"11",NA,3,2,2,1,2,2,NA,2,NA,"2 31",NA,NA,24,NA,"Munyoro",3,NA,"2016-Nov-3 12:49:16",1,NA,"9 11 6 8",NA,"5 1 3 4 7",NA,"2016-Nov-3 12:51:44",4,NA,2,5,5,"2016-Nov-3 12:52:53",2,2,NA,2,2,0.239265592748089,1,1,NA,NA,NA,NA,"2016-Nov-3 12:37:35",1,"1 3 8",NA,"2016-Nov-3 12:55:38",NA,2,2,2,1,"2016-Nov-3 12:56:19",NA,NA,"media\AA_ba705778-cef4-4568-8cd5-2d90e6b51776_note8_1.3gpp",NA,0.785098403774237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,NA,NA,1,2,NA,0.423039724318886,NA,2,NA,NA,1,NA,NA,2,2,1,NA,"2016-Nov-3 13:00:31",NA,0.871280879517155,NA,2,0.177477382647675,2,NA,1,"2016-Nov-3 13:01:30",0.84372178837439,NA,"2016-Nov-3 13:04:52",3,1,"2016-Nov-3 13:05:48","2016-Nov-3 13:11:41",3,NA,1,2,"2016-Nov-3 13:12:03",2,1,0.846137449616949,"2016-Nov-3 13:13:38",0.687877673493607,NA,NA,1,"2016-Nov-3 13:15:12",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,2,NA,NA,2,NA,NA,4,5,NA,1,NA,5,NA,3,NA,"2016-Nov-3 13:16:59",NA,1,1,1,NA,5,3,1,2,2,"2016-Nov-3 13:17:36",7,1,1,2,"media\AA_ba705778-cef4-4568-8cd5-2d90e6b51776_note_sec19.3gpp",NA,NA,NA,NA,"7",NA,NA,NA,"2016-Nov-3 13:19:22",1,2,NA,NA,NA,1,NA,3,NA,NA,1,NA,NA,"uuid:ba705778-cef4-4568-8cd5-2d90e6b51776",1611021954,"uuid:ba705778-cef4-4568-8cd5-2d90e6b51776",79
"11","Nov 3, 2016 7:37:24 PM","Nov 3, 2016 9:24:54 AM","Nov 3, 2016 10:22:44 AM",34,NA,NA,NA,NA,1,NA,1,NA,"Nov 3, 2016 9:25:00 AM",41240341,41240341,4,1,"2016-Nov-3 09:25:47",2,2,21,2,NA,1,NA,NA,3,1,1,1,NA,1,"11",NA,3,1,1,2,13,NA,2,2,NA,"29 31",NA,NA,21,NA,"Munyankole",2,NA,"2016-Nov-3 09:29:08",1,NA,"4 11 6 8",NA,"1 7",NA,"2016-Nov-3 09:31:36",5,NA,3,6,5,"2016-Nov-3 09:33:20",3,2,NA,2,2,0.13060309590059,1,1,NA,NA,NA,NA,"2016-Nov-3 09:24:55",1,"4 5 6",NA,"2016-Nov-3 09:37:35",NA,2,2,1,1,"2016-Nov-3 09:38:35",NA,NA,"media\AA_0f30b9cc-f833-4be2-a73b-31b435a64a30_note8_1.3gpp",NA,0.371102897390492,NA,NA,NA,NA,NA,NA,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.953134568043436,NA,NA,2,NA,1,1,NA,NA,2,1,NA,"2016-Nov-3 09:44:00",NA,0.432462407239638,2,NA,0.37830481943416,2,NA,1,"2016-Nov-3 09:45:02",0.330183657689029,NA,"2016-Nov-3 09:49:28",2,2,"2016-Nov-3 09:50:43","2016-Nov-3 09:56:07",3,NA,1,1,"2016-Nov-3 09:56:25",2,1,0.341326799146357,"2016-Nov-3 09:57:51",0.561426105648673,NA,NA,1,"2016-Nov-3 09:59:06",NA,NA,0,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,3,NA,NA,1,5,NA,1,NA,3,NA,2,NA,"2016-Nov-3 10:11:06",NA,1,2,1,1,4,3,1,2,2,"2016-Nov-3 10:11:36",7,2,1,2,"media\AA_0f30b9cc-f833-4be2-a73b-31b435a64a30_note_sec19.3gpp",NA,NA,NA,NA,"6",NA,"Illuminati",NA,"2016-Nov-3 10:12:49",2,NA,NA,NA,NA,1,NA,3,NA,NA,1,NA,NA,"uuid:0f30b9cc-f833-4be2-a73b-31b435a64a30",1611021954,"uuid:0f30b9cc-f833-4be2-a73b-31b435a64a30",79
"12","Nov 3, 2016 7:37:52 PM","Nov 3, 2016 10:41:32 AM","Nov 3, 2016 11:26:43 AM",34,NA,NA,NA,NA,1,NA,1,NA,"Nov 3, 2016 10:42:00 AM",41240411,41240411,4,1,"2016-Nov-3 10:42:59",2,1,36,1,NA,3,NA,NA,4,3,0,3,NA,3,"11",NA,3,2,1,1,3,2,NA,2,NA,"37",NA,NA,24,NA,"Munyoro",3,NA,"2016-Nov-3 10:45:55",1,NA,"9 10 11 8",NA,"7",NA,"2016-Nov-3 10:48:07",4,NA,NA,6,5,"2016-Nov-3 10:49:01",1,2,NA,2,NA,0.378323406273215,NA,NA,1,3,NA,NA,"2016-Nov-3 10:41:33",1,"2 6 8",NA,"2016-Nov-3 10:53:36",NA,2,2,2,1,"2016-Nov-3 10:54:31",NA,NA,"media\AA_4f38b6bf-4200-48b0-9427-94c8b11472a7_note8_1.3gpp",NA,0.112625446281819,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.00668810384376373,2,NA,NA,NA,1,NA,1,NA,1,1,NA,"2016-Nov-3 10:59:18",NA,0.433653244024897,1,NA,0.433179297154289,1,NA,1,"2016-Nov-3 11:00:25",0.0994265647360981,NA,"2016-Nov-3 11:04:09",2,2,"2016-Nov-3 11:05:36","2016-Nov-3 11:12:01",5,NA,1,2,"2016-Nov-3 11:12:30",2,2,0.96404564699083,"2016-Nov-3 11:14:18",0.696164805772652,NA,NA,1,"2016-Nov-3 11:15:25",NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,2,NA,NA,2,NA,NA,2,5,NA,1,NA,6,NA,3,NA,"2016-Nov-3 11:18:12",NA,2,2,1,2,7,3,1,2,2,"2016-Nov-3 11:18:39",7,3,1,2,"media\AA_4f38b6bf-4200-48b0-9427-94c8b11472a7_note_sec19.3gpp",NA,NA,NA,NA,"7",NA,NA,NA,"2016-Nov-3 11:19:36",2,NA,NA,NA,NA,1,NA,4,NA,NA,1,NA,NA,"uuid:4f38b6bf-4200-48b0-9427-94c8b11472a7",1611021954,"uuid:4f38b6bf-4200-48b0-9427-94c8b11472a7",79
"13","Nov 3, 2016 7:38:32 PM","Nov 3, 2016 1:12:59 PM","Nov 3, 2016 2:08:28 PM",34,NA,NA,NA,NA,1,NA,1,NA,"Nov 3, 2016 1:13:00 PM",41240071,41240071,4,1,"2016-Nov-3 13:14:11",2,2,22,1,NA,7,NA,NA,2,1,0,1,NA,1,"11",NA,3,2,1,1,6,2,NA,2,NA,"31",NA,NA,24,NA,"Munyoro",3,NA,"2016-Nov-3 13:17:44",1,NA,"1 9 6 8",NA,"3",NA,"2016-Nov-3 13:19:53",5,NA,NA,2,5,"2016-Nov-3 13:21:23",3,3,NA,1,2,0.743096593294287,NA,NA,NA,NA,3,1,"2016-Nov-3 13:13:00",1,"3 4 6",NA,"2016-Nov-3 13:25:32",NA,1,2,1,1,"2016-Nov-3 13:26:27",NA,NA,"media\AA_1062152f-7fac-469b-95d9-c0ff5556403c_note8_1.3gpp",NA,0.207371066443698,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.681763482686576,NA,NA,1,NA,2,2,NA,NA,2,1,NA,"2016-Nov-3 13:30:11",NA,0.459849958002475,2,NA,0.341743691159998,1,NA,1,"2016-Nov-3 13:31:23",0.309658063722043,NA,"2016-Nov-3 13:34:22",1,1,"2016-Nov-3 13:35:57","2016-Nov-3 13:42:34",5,NA,0,1,"2016-Nov-3 13:43:02",2,1,0.149920451142538,"2016-Nov-3 13:44:37",0.401178963633299,NA,1,NA,"2016-Nov-3 13:45:47",NA,NA,5,5,"2 3",NA,NA,NA,1,2,NA,1,NA,NA,2,NA,NA,2,5,NA,1,NA,1,NA,3,NA,"2016-Nov-3 13:51:35",NA,1,2,1,NA,7,3,1,2,2,"2016-Nov-3 13:52:00",7,3,1,2,"media\AA_1062152f-7fac-469b-95d9-c0ff5556403c_note_sec19.3gpp",NA,NA,NA,NA,"7",NA,NA,NA,"2016-Nov-3 13:53:14",2,NA,NA,NA,NA,1,NA,4,NA,NA,1,NA,NA,"uuid:1062152f-7fac-469b-95d9-c0ff5556403c",1611021954,"uuid:1062152f-7fac-469b-95d9-c0ff5556403c",79
"14","Nov 3, 2016 7:39:02 PM","Nov 3, 2016 9:09:08 AM","Nov 3, 2016 10:15:49 AM",29,NA,NA,NA,NA,1,NA,1,NA,"Nov 3, 2016 9:10:00 AM",41240261,41240261,4,1,"2016-Nov-3 09:10:53",2,3,26,2,NA,1,NA,NA,4,2,1,2,NA,2,"11",NA,2,1,1,2,10,NA,2,2,NA,"1 31",NA,NA,1,NA,"Muganda",3,NA,"2016-Nov-3 09:16:48",7,NA,"1 10 11 6",NA,"1 3 4 7",NA,"2016-Nov-3 09:21:01",5,3,2,6,5,"2016-Nov-3 09:22:20",2,2,NA,2,2,0.297475457506899,3,1,NA,NA,NA,NA,"2016-Nov-3 09:09:09",1,"2 6 8",NA,"2016-Nov-3 09:30:37",NA,2,2,1,1,"2016-Nov-3 09:32:10",NA,NA,"media\AA_bcdb0067-bfc6-4991-a7c1-e67890a81605_note8_1.3gpp",NA,0.716410197850768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0.398875346707497,NA,2,NA,NA,2,NA,NA,2,1,1,NA,"2016-Nov-3 09:39:30",NA,0.884681668284122,NA,2,0.0852950800074826,1,NA,1,"2016-Nov-3 09:42:14",0.559494099669261,NA,"2016-Nov-3 09:46:18",1,2,"2016-Nov-3 09:48:01","2016-Nov-3 09:57:47",9,NA,4,1,"2016-Nov-3 09:58:36",1,NA,0.929596878300081,"2016-Nov-3 10:01:03",0.324854671960512,NA,1,NA,"2016-Nov-3 10:04:29",NA,NA,3,2,"2",NA,NA,NA,1,1,NA,2,NA,NA,3,NA,NA,1,5,NA,7,NA,5,NA,2,NA,"2016-Nov-3 10:08:10",NA,1,2,1,2,3,3,1,2,2,"2016-Nov-3 10:08:47",7,2,1,2,"media\AA_bcdb0067-bfc6-4991-a7c1-e67890a81605_note_sec19.3gpp",NA,NA,NA,NA,"5",NA,NA,NA,"2016-Nov-3 10:10:24",2,NA,NA,NA,NA,1,NA,3,NA,NA,1,NA,"None","uuid:bcdb0067-bfc6-4991-a7c1-e67890a81605",1611021954,"uuid:bcdb0067-bfc6-4991-a7c1-e67890a81605",79
"15","Nov 3, 2016 7:39:09 PM","Nov 3, 2016 2:08:37 PM","Nov 3, 2016 3:23:59 PM",34,NA,NA,NA,NA,1,NA,1,NA,"Nov 3, 2016 2:08:00 PM",41240251,41240251,4,1,"2016-Nov-3 14:09:39",2,3,50,2,NA,1,NA,NA,4,1,1,2,NA,6,"11",NA,1,2,1,1,6,2,NA,2,NA,"37",NA,NA,24,NA,"Munyoro",1,NA,"2016-Nov-3 14:15:34",1,NA,"1 9 11 8",NA,"7",NA,"2016-Nov-3 14:19:38",5,NA,3,6,4,"2016-Nov-3 14:21:34",2,NA,NA,2,NA,0.521388152743176,NA,NA,1,1,NA,NA,"2016-Nov-3 14:08:38",1,"1 3 5",NA,"2016-Nov-3 14:27:50",NA,2,2,2,1,"2016-Nov-3 14:32:38",NA,NA,"media\AA_4e9a275b-d059-4fd9-949f-a328fc6025e0_note8_1.3gpp",NA,0.939912672543871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,2,NA,2,0.257780722544123,2,NA,NA,NA,1,NA,1,NA,2,1,NA,"2016-Nov-3 14:40:31",NA,0.0966449316043242,1,NA,0.988619133311542,NA,1,1,"2016-Nov-3 14:41:46",0.351300332660926,NA,"2016-Nov-3 14:46:14",1,1,"2016-Nov-3 14:48:02","2016-Nov-3 14:55:44",5,NA,1,1,"2016-Nov-3 14:56:13",2,NA,0.211730440809147,"2016-Nov-3 14:58:23",0.518626620443635,NA,NA,1,"2016-Nov-3 15:07:30",NA,NA,0,NA,NA,NA,NA,NA,2,NA,1,2,NA,NA,2,NA,NA,4,1,NA,1,NA,1,NA,3,NA,"2016-Nov-3 15:12:54",NA,1,2,1,2,2,3,1,1,1,"2016-Nov-3 15:14:06",7,4,1,2,"media\AA_4e9a275b-d059-4fd9-949f-a328fc6025e0_note_sec19.3gpp",NA,NA,NA,NA,"4",NA,NA,NA,"2016-Nov-3 15:15:28",2,NA,NA,NA,NA,1,NA,4,NA,NA,1,NA,NA,"uuid:4e9a275b-d059-4fd9-949f-a328fc6025e0",1611021954,"uuid:4e9a275b-d059-4fd9-949f-a328fc6025e0",79
"16","Nov 3, 2016 7:39:18 PM","Nov 3, 2016 2:19:09 PM","Nov 3, 2016 3:36:12 PM",20,NA,NA,NA,NA,1,NA,1,NA,"Nov 3, 2016 2:55:00 PM",41240011,41240011,4,1,"2016-Nov-3 14:56:36",2,1,39,2,NA,2,NA,NA,8,4,1,6,NA,7,"11",NA,3,1,1,1,4,2,NA,2,NA,"2",NA,NA,24,NA,"Munyoro",3,NA,"2016-Nov-3 15:00:34",1,NA,"10 4 11 6",NA,"1 7",NA,"2016-Nov-3 15:02:20",4,NA,NA,6,1,"2016-Nov-3 15:02:56",2,2,NA,2,2,0.45566255049076,NA,NA,1,1,NA,NA,"2016-Nov-3 14:19:09",1,"1 6 8",NA,"2016-Nov-3 15:06:51",NA,2,2,1,2,"2016-Nov-3 15:08:04",NA,NA,"media\AA_22746a7a-650b-40b7-a169-8e3ae8733ef6_note8_1.3gpp",NA,0.070189986080448,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.428403197585218,NA,2,NA,NA,1,NA,NA,2,1,1,NA,"2016-Nov-3 15:12:51",NA,0.685891154962877,NA,2,0.609432027975829,NA,1,1,"2016-Nov-3 15:13:54",0.170860187808871,NA,"2016-Nov-3 15:17:19",3,1,"2016-Nov-3 15:18:09","2016-Nov-3 15:22:54",5,NA,1,1,"2016-Nov-3 15:23:18",1,NA,0.0124246178133096,"2016-Nov-3 15:24:27",0.753048957216681,NA,NA,1,"2016-Nov-3 15:25:38",NA,NA,2,2,"1 2 3",NA,NA,NA,1,2,NA,1,NA,NA,2,NA,NA,4,1,NA,1,NA,1,NA,3,NA,"2016-Nov-3 15:27:53",NA,1,2,2,NA,NA,NA,1,2,1,"2016-Nov-3 15:28:09",7,2,2,NA,"media\AA_22746a7a-650b-40b7-a169-8e3ae8733ef6_note_sec19.3gpp",NA,NA,NA,NA,"5",NA,NA,NA,"2016-Nov-3 15:29:13",1,2,NA,NA,NA,1,NA,3,NA,NA,1,NA,"Phone  number  is  for  her  husband ","uuid:22746a7a-650b-40b7-a169-8e3ae8733ef6",1611021954,"uuid:22746a7a-650b-40b7-a169-8e3ae8733ef6",79
"17","Nov 3, 2016 7:39:37 PM","Nov 3, 2016 9:03:40 AM","Nov 3, 2016 9:49:43 AM",9,NA,NA,NA,NA,1,NA,1,NA,"Nov 3, 2016 9:03:00 AM",41240391,41240391,4,1,"2016-Nov-3 09:04:33",1,1,32,1,NA,1,NA,NA,4,2,0,3,NA,5,"11",NA,1,1,1,2,7,2,NA,2,NA,"20",NA,NA,23,NA,"Munyole",3,NA,"2016-Nov-3 09:07:34",1,NA,"1 9 6 8",NA,"1 3 7",NA,"2016-Nov-3 09:08:56",5,2,3,4,5,"2016-Nov-3 09:10:42",1,1,NA,1,2,0.157079394560284,1,1,NA,NA,NA,NA,"2016-Nov-3 09:03:41",1,"2 3 6",NA,"2016-Nov-3 09:13:48",NA,1,2,1,2,"2016-Nov-3 09:15:08",NA,NA,"media\AA_91f8dbb4-aceb-4d1b-834b-62b2d6899630_note8_1.3gpp",NA,0.647426188161482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.00381004978010258,2,NA,NA,NA,1,NA,1,NA,2,1,NA,"2016-Nov-3 09:21:08",NA,0.0632873497555845,1,NA,0.951368160379304,NA,1,1,"2016-Nov-3 09:22:57",0.512448484881952,NA,"2016-Nov-3 09:25:12",2,2,"2016-Nov-3 09:27:55","2016-Nov-3 09:35:13",11,NA,1,4,"2016-Nov-3 09:36:16",1,NA,0.014398302174342,"2016-Nov-3 09:37:32",0.334295280256987,NA,1,NA,"2016-Nov-3 09:38:21",NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,4,5,NA,7,NA,5,NA,3,NA,"2016-Nov-3 09:40:33",NA,1,1,1,2,4,3,1,1,1,"2016-Nov-3 09:40:59",6,2,1,2,"media\AA_91f8dbb4-aceb-4d1b-834b-62b2d6899630_note_sec19.3gpp",NA,3,NA,NA,NA,NA,NA,NA,"2016-Nov-3 09:44:16",1,2,NA,NA,NA,1,NA,4,NA,NA,1,NA,NA,"uuid:91f8dbb4-aceb-4d1b-834b-62b2d6899630",1611021954,"uuid:91f8dbb4-aceb-4d1b-834b-62b2d6899630",79
